ID,Engaj,Idade,Regiao,Regiao_int,Tipo_Cliente,Sexo,Total_gasto,Tempo_relacionamento,Campanha,Status
0001220462,5,41,Leste,L01,50,F,6000,3,0,Ouro
0001225006,12,50,Sul,S02,31,M,0.009999999999999998,7,1,Bronze
0001227807,13,54,Oeste,O,02,F,12078.349999999999,30,0,Ouro
0001237713,13,45,Leste,L02,14,F,3000,8,0,Prata
0001238604,,72,Leste,L01,10,F,50.01,13,0,Prata
0001245880,7,41,Norte,N02,53,,0.009999999999999998,9,0,Bronze
0001246933,10,59,Leste,L02,13,M,780,2,0,Prata
0001250647,9,68,Centro-Oeste,CO02,23,,4000,5,1,Prata
0001260758,9,66,Sul,S02,35,M,2000,9,0,Prata
0001263749,5,52,Norte,N03,06,M,0.009999999999999998,11,0,Bronze
0001265857,8,73,Centro-Oeste,CO03,,M,6000,6,0,Ouro
0001275305,6,45,Norte,N02,50,U,300,9,0,Prata
0001276417,9,48,Leste,L02,30,F,0.009999999999999998,5,1,Bronze
0001277200,6,60,Leste,L02,06,F,0.009999999999999998,5,0,Bronze
0001285750,,57,Leste,L01,12,F,0.009999999999999998,8,0,Bronze
0001287850,11,56,Centro-Oeste,CO01,23,F,6105.32,7,0,Ouro
0001288741,26,31,Centro-Oeste,CO02,44,F,0.009999999999999998,4,1,Bronze
0001289772,,,Oeste,O,30,F,0.009999999999999998,4,1,Bronze
0001303252,9,55,Leste,L01,26,M,0.009999999999999998,11,0,Bronze
0001311360,8,61,Centro-Oeste,CO02,17,M,3250,6,0,Prata
0001312375,,41,Leste,L01,27,F,10000,5,0,Ouro
0001314483,9,68,Leste,L01,02,M,4250,4,0,Prata
0001317113,14,47,Leste,L01,21,F,0.009999999999999998,8,0,Bronze
0001318845,3,70,Centro-Oeste,CO04,24,F,3000,11,0,Prata
0001322516,10,40,Leste,L01,07,M,1000,13,0,Prata
0001329022,10,57,Centro-Oeste,CO02,47,M,0.009999999999999998,4,0,Bronze
0001330489,11,54,Sul,S02,12,F,360,9,0,Prata
0001334131,2,,Centro-Oeste,CO02,08,F,3178.9,5,0,Prata
0001338498,9,44,Leste,L01,13,F,6053.349999999999,5,0,Ouro
0001339389,6,57,Norte,N03,35,M,0.019999999999999997,8,0,Prata
0001343181,5,,Centro-Oeste,CO02,19,,50.02,8,0,Prata
0001347810,9,60,Sul,S03,35,,8000,14,0,Ouro
0001348957,13,45,Sul,S03,52,F,0.009999999999999998,4,1,Bronze
0001349643,9,40,Leste,L01,37,F,0.009999999999999998,6,1,Bronze
0001352482,9,22,Norte,N02,12,F,1000,3,1,Prata
0001353292,10,73,Leste,L01,04,M,5000,27,0,Prata
0001364707,10,44,Leste,L02,20,U,0.009999999999999998,5,0,Bronze
0001366874,,65,Leste,L01,12,M,1526.9099999999999,5,0,Prata
0001372475,5,50,Centro-Oeste,CO04,08,M,0.009999999999999998,4,0,Bronze
0001379240,8,76,Leste,L02,46,F,1000,3,1,Prata
0001390333,,61,Leste,L01,04,M,0.009999999999999998,5,0,Bronze
0001402684,7,52,Leste,L01,41,F,0.009999999999999998,9,0,Bronze
0001403478,9,48,Centro-Oeste,CO02,33,F,6000,2,0,Ouro
0001404458,9,47,Centro-Oeste,CO02,28,M,0.009999999999999998,4,0,Bronze
0001407228,7,57,,,15,F,2000,1,0,Prata
0001408038,10,61,Norte,N02,35,F,3000,3,1,Prata
0001421123,8,55,Oeste,O,45,M,4000,8,0,Prata
0001422944,10,52,Sul,S02,47,U,0.009999999999999998,5,0,Bronze
0001425951,,68,Centro-Oeste,CO04,52,F,0.009999999999999998,9,0,Bronze
0001438069,5,76,Norte,N03,23,F,6000,3,1,Ouro
0001439030,11,47,Sul,S02,03,M,1200,11,0,Prata
0001455486,9,66,Centro-Oeste,CO04,38,,6000,2,0,Ouro
0001467158,12,60,Centro-Oeste,CO02,19,F,9604.34,4,0,Ouro
0001468979,8,49,Leste,L02,25,M,0.009999999999999998,20,0,Bronze
0001469819,9,67,Leste,L01,33,F,10000,5,1,Ouro
0001470698,4,53,Leste,L01,20,M,1070,9,0,Prata
0001472623,3,59,Centro-Oeste,CO01,,F,12000,4,0,Ouro
0001487604,8,69,Leste,L01,16,M,14400,8,0,Ouro
0001488600,7,27,Leste,L01,52,F,0.009999999999999998,4,1,Bronze
0001492209,10,63,Leste,L01,14,M,3000,7,0,Prata
0001496115,18,41,Norte,N01,35,F,0.009999999999999998,5,1,Bronze
0001504347,,36,Centro-Oeste,CO01,53,U,4035.5699999999997,7,1,Prata
0001509918,4,64,Leste,L01,28,F,420,9,0,Prata
0001514946,8,45,Leste,L01,44,M,6000,2,0,Ouro
0001515527,10,46,Leste,L02,27,F,0.009999999999999998,4,0,Bronze
0001521950,2,50,Norte,N01,05,,0.009999999999999998,5,0,Bronze
0001522744,6,75,Centro-Oeste,CO02,42,F,0.009999999999999998,9,0,Bronze
0001523775,11,62,Norte,N03,08,M,6000,10,0,Ouro
0001524712,13,64,Norte,N02,05,M,12000,8,0,Ouro
0001529536,,39,Leste,L01,16,,3850.3599999999997,8,1,Prata
0001533258,11,25,Centro-Oeste,CO02,19,F,3000,3,1,Prata
0001535226,5,46,Centro-Oeste,CO04,25,F,24878.35,9,0,Platino
0001539132,10,39,Norte,N02,37,U,0.009999999999999998,5,1,Bronze
0001540068,6,56,Leste,L01,46,F,6000,1,0,Ouro
0001543954,6,56,Norte,N01,38,U,6000,2,0,Ouro
0001544969,6,62,Sul,S03,23,M,18800,4,0,Ouro
0001550918,5,77,Leste,L02,49,M,9600,16,0,Ouro
0001562843,6,48,Centro-Oeste,CO02,19,F,0.009999999999999998,5,0,Bronze
0001587250,4,29,Norte,N02,24,F,100,7,1,Prata
0001589334,9,63,Centro-Oeste,CO04,22,M,0.009999999999999998,5,0,Bronze
0001593706,5,46,Centro-Oeste,CO04,32,,480,5,0,Prata
0001598333,9,58,Centro-Oeste,CO02,33,U,0.009999999999999998,5,1,Bronze
0001611844,12,68,Norte,N02,16,F,2000,31,0,Prata
0001613685,10,,Leste,L02,38,F,6053.349999999999,6,1,Ouro
0001617974,7,36,Leste,L01,12,F,3000.01,8,1,Prata
0001620797,17,43,Centro-Oeste,CO04,37,F,3026.6699999999996,6,1,Prata
0001622692,6,57,Leste,L01,34,M,0.009999999999999998,4,0,Bronze
0001623494,8,47,Leste,L01,20,,0.009999999999999998,8,0,Bronze
0001625675,6,45,Leste,L02,31,F,0.009999999999999998,10,0,Bronze
0001642332,10,64,Centro-Oeste,CO02,14,,5000,8,0,Prata
0001645110,12,37,Norte,N03,10,F,0.009999999999999998,5,1,Bronze
0001652990,5,57,Norte,N03,20,,4884.25,11,0,Prata
0001657844,6,41,Norte,N03,32,,0.009999999999999998,5,0,Bronze
0001665502,10,44,Centro-Oeste,CO04,24,M,500,9,0,Prata
0001670514,9,51,Leste,L01,14,F,7053.339999999999,10,0,Ouro
0001673556,7,62,Oeste,O,49,F,6000,2,0,Ouro
0001681265,18,54,Centro-Oeste,CO02,52,F,970.92,9,1,Prata
0001691082,7,57,Leste,L01,27,M,1500,5,0,Prata
0001692658,7,63,Centro-Oeste,CO01,06,M,7500,5,0,Ouro
0001700464,8,,Norte,N03,25,M,600,8,0,Prata
0001711644,3,51,Norte,N02,28,M,0.009999999999999998,5,0,Bronze
0001719211,,44,Norte,N02,38,F,500,10,1,Prata
0001731165,11,74,Centro-Oeste,CO02,35,M,10000.01,8,0,Ouro
0001739360,8,56,Oeste,O,53,M,4000,5,1,Prata
0001741195,4,33,Centro-Oeste,CO02,53,F,0.009999999999999998,6,0,Bronze
0001742434,8,50,Centro-Oeste,CO02,09,F,4800,5,0,Prata
0001745654,,59,Norte,N02,17,F,0.009999999999999998,5,1,Bronze
0001750860,11,67,Norte,N02,13,,2400,9,0,Prata
0001762605,7,72,Norte,N02,47,M,6000,5,0,Ouro
0001763474,5,67,Norte,N02,10,,6000,2,0,Ouro
0001764616,8,28,Sul,S02,52,M,68.22,2,0,Prata
0001765760,9,65,Norte,N02,04,F,6053.349999999999,6,0,Ouro
0001771388,10,39,Norte,N01,16,F,600,1,1,Prata
0001772406,11,59,Oeste,O,24,F,10213.66,5,0,Ouro
0001773372,13,61,Norte,N02,27,,3000,8,0,Prata
0001779664,11,43,Centro-Oeste,CO04,,F,0.009999999999999998,9,1,Bronze
0001780778,10,50,Norte,N03,28,M,0.009999999999999998,5,0,Bronze
0001781979,8,67,Leste,L02,19,U,5027,6,0,Ouro
0001786164,9,55,Leste,L01,01,M,0.009999999999999998,4,0,Bronze
0001794663,12,48,Leste,L01,53,F,6053.349999999999,13,1,Ouro
0001795708,8,32,Leste,L01,52,M,0.009999999999999998,7,1,Bronze
0001798863,13,38,Norte,N03,25,F,0.009999999999999998,8,1,Bronze
0001799983,9,39,Centro-Oeste,CO02,50,F,2700,4,1,Prata
0001802194,11,44,Sul,S03,40,M,6000,3,1,Ouro
0001803158,5,71,Leste,L02,30,,2000,9,0,Prata
0001804170,11,57,Centro-Oeste,CO02,27,F,9000,6,1,Ouro
0001805371,5,34,Centro-Oeste,CO01,51,F,6000,5,0,Ouro
0001815989,11,56,Norte,N02,35,F,0.009999999999999998,6,1,Bronze
0001820036,6,69,Centro-Oeste,CO02,24,M,12105.32,12,0,Ouro
0001820974,11,53,Leste,L01,04,M,600,7,0,Prata
0001823981,10,33,Norte,N01,35,F,0.009999999999999998,9,1,Bronze
0001824880,6,67,Norte,N03,23,M,1200,4,0,Prata
0001833588,8,74,Sul,S01,52,F,2000,5,0,Prata
0001856197,4,73,Norte,N02,52,F,6500,20,0,Ouro
0001857045,16,37,Leste,L01,52,F,0.009999999999999998,8,1,Bronze
0001860585,7,60,Oeste,O,37,F,1324.1999999999998,10,1,Prata
0001861670,,61,Leste,L01,24,F,6000,2,1,Ouro
0001868780,9,74,Centro-Oeste,CO02,23,F,11605.32,12,0,Ouro
0001872664,4,49,Centro-Oeste,CO02,44,F,0.009999999999999998,,0,Bronze
0001873539,8,49,Leste,L01,34,F,0.009999999999999998,8,0,Bronze
0001878794,5,58,Leste,L01,38,F,21000,9,0,Platino
0001882015,,36,Centro-Oeste,CO03,,M,4300,1,0,Prata
0001891499,8,43,Centro-Oeste,CO04,14,F,1200,4,0,Prata
0001893505,5,76,Leste,L01,24,U,6053.349999999999,7,0,Ouro
0001895451,8,78,Centro-Oeste,CO02,04,F,3000,2,1,Prata
0001896628,4,76,Centro-Oeste,CO04,28,F,6000,6,0,Ouro
0001897829,15,48,Centro-Oeste,CO02,44,F,500,9,1,Prata
0001898779,7,68,Norte,N03,44,M,0.009999999999999998,12,0,Bronze
0001901788,7,61,Leste,L01,04,M,28780.41,0,0,Platino
0001902814,10,64,Sul,S02,10,M,5100,11,0,Ouro
0001907808,7,56,Centro-Oeste,CO04,23,,3000,11,0,Prata
0001916432,8,39,Leste,L01,44,,5000,1,0,Prata
0001917439,10,62,Norte,N03,27,F,6053.349999999999,5,0,Ouro
0001919512,11,35,Centro-Oeste,CO04,44,F,600,8,1,Prata
0001936239,8,35,Leste,L02,25,F,1000,6,1,Prata
0001938339,8,55,Leste,L02,45,M,0.009999999999999998,8,0,Bronze
0001939297,7,47,Norte,N01,27,,1200,9,0,Prata
0001941658,6,63,Leste,L02,12,M,30131.68,6,0,Platino
0001943634,7,33,Norte,N03,16,F,0.009999999999999998,9,0,Bronze
0001946366,7,50,Centro-Oeste,CO02,49,M,4198,1,0,Prata
0001952552,12,57,Sul,S03,52,M,1000,4,0,Prata
0001953516,8,42,Norte,N02,16,U,0.009999999999999998,5,0,Bronze
0001954504,11,45,Centro-Oeste,CO02,20,F,720,4,0,Prata
0001976389,6,49,Centro-Oeste,CO01,51,F,920,4,1,Prata
0001978349,9,70,Sul,S01,23,M,3000,8,0,Prata
0001979671,6,39,Norte,N01,09,F,0.009999999999999998,7,1,Bronze
0001983636,9,37,Centro-Oeste,CO01,37,F,420,1,1,Prata
0001986597,8,62,Sul,S02,04,F,3750,2,0,Prata
0001988824,9,67,,,05,M,6000,1,0,Ouro
0001991744,9,59,Leste,L02,05,F,7400,28,0,Ouro
0001996495,15,52,Leste,L01,27,M,3000,5,1,Prata
0002009935,9,50,Leste,L02,27,M,1200,9,0,Prata
0002015668,7,35,Leste,L01,26,F,500,1,1,Prata
0002022370,12,39,Centro-Oeste,CO04,53,F,0.009999999999999998,5,1,Bronze
0002024128,12,68,,,38,F,18678.76,3,1,Ouro
0002034743,19,38,Centro-Oeste,CO04,,F,0.009999999999999998,9,1,Bronze
0002035618,11,32,Centro-Oeste,CO02,04,F,0.009999999999999998,5,0,Bronze
0002038765,7,30,Norte,N03,51,F,0.009999999999999998,4,1,Bronze
0002044978,10,59,Norte,N02,25,F,0.009999999999999998,10,1,Bronze
0002046008,8,53,Leste,L01,44,U,6000,1,0,Ouro
0002053047,14,53,Norte,N02,23,M,480,5,1,Prata
0002056623,12,53,Centro-Oeste,CO01,51,F,0.009999999999999998,5,0,Bronze
0002063115,13,53,Centro-Oeste,CO02,48,F,0.009999999999999998,8,1,Bronze
0002069148,7,48,Oeste,O,51,M,0.009999999999999998,7,0,Bronze
0002080303,11,61,Norte,N02,17,F,0.009999999999999998,5,1,Bronze
0002088991,,73,Leste,L01,55,F,2500,9,1,Prata
0002094428,14,76,Centro-Oeste,CO02,52,F,500,9,1,Prata
0002095491,11,44,Norte,N03,17,F,0.009999999999999998,5,1,Bronze
0002107996,9,39,Leste,L01,03,F,30649.41,1,1,Platino
0002109565,6,35,Leste,L02,53,F,0.009999999999999998,5,0,Bronze
0002115328,11,63,Norte,N03,15,F,19000,12,0,Ouro
0002124033,11,62,Centro-Oeste,CO01,47,F,12000,2,0,Ouro
0002125013,9,50,Sul,S03,38,F,0.009999999999999998,8,0,Bronze
0002138107,12,34,Norte,N02,38,F,0.009999999999999998,4,1,Bronze
0002139995,8,69,Sul,S03,11,,0.009999999999999998,7,0,Bronze
0002161567,9,,Leste,L01,03,F,0.009999999999999998,7,1,Bronze
0002176327,22,30,Leste,L01,49,F,1750,4,1,Prata
0002180774,10,44,Norte,N01,22,F,0.009999999999999998,8,0,Bronze
0002196948,9,79,Leste,L01,20,,4000,2,0,Prata
0002200279,7,40,Centro-Oeste,CO04,16,M,0.009999999999999998,4,0,Bronze
0002201399,7,43,Centro-Oeste,CO04,12,,0.009999999999999998,,1,Bronze
0002206358,11,25,Leste,L01,52,F,2400,1,1,Prata
0002219816,5,57,Centro-Oeste,CO02,35,M,3000,4,0,Prata
0002222930,7,23,Norte,N02,04,F,1000,5,1,Prata
0002227312,5,58,Norte,N01,01,,0.009999999999999998,,0,Bronze
0002229757,12,,Leste,L01,07,F,0.009999999999999998,5,1,Bronze
0002233118,8,57,Leste,L01,04,,25000,1,0,Platino
0002235056,10,35,Leste,L01,25,M,0.009999999999999998,8,1,Bronze
0002238446,8,42,,,51,F,0.009999999999999998,5,0,Bronze
0002242419,12,33,Leste,L01,38,F,0.009999999999999998,8,1,Bronze
0002245329,9,46,Leste,L01,52,F,5000,2,0,Prata
0002250233,12,,Norte,N02,24,F,0.009999999999999998,4,0,Bronze
0002252104,12,43,Leste,L01,17,F,0.009999999999999998,9,1,Bronze
0002262231,17,33,Leste,L02,18,U,5000,1,0,Prata
0002263890,6,71,Sul,S01,52,,12000,2,0,Ouro
0002272474,14,35,Sul,S02,40,F,0.009999999999999998,4,1,Bronze
0002275317,7,54,Centro-Oeste,CO04,16,M,4500,11,0,Prata
0002281147,13,66,Sul,S03,27,F,2000,5,1,Prata
0002284065,16,37,Leste,L02,50,F,0.009999999999999998,8,1,Bronze
0002303191,3,58,Norte,N02,04,M,3000,2,0,Prata
0002303523,10,49,Leste,L01,04,M,0.009999999999999998,8,0,Bronze
0002327007,8,45,Centro-Oeste,CO02,44,,0.009999999999999998,10,0,Bronze
0002330202,8,36,Centro-Oeste,CO04,34,F,0.009999999999999998,8,1,Bronze
0002331160,,37,Leste,L02,30,F,0.009999999999999998,5,0,Bronze
0002332280,4,71,Norte,N02,52,,10500,15,0,Ouro
0002334992,10,54,Leste,L01,07,F,2000,5,1,Prata
0002335131,8,55,Centro-Oeste,CO01,52,M,0.009999999999999998,9,0,Bronze
0002337916,7,72,Leste,L02,23,F,26053.35,8,0,Platino
0002344521,7,40,Norte,N02,46,M,0.009999999999999998,4,0,Bronze
0002345242,3,55,Centro-Oeste,CO01,22,F,0.009999999999999998,5,0,Bronze
0002350696,5,57,Norte,N03,25,U,5000,4,0,Prata
0002353571,10,63,Norte,N02,12,F,0.009999999999999998,8,0,Bronze
0002357844,10,53,Sul,S03,27,,1500,5,0,Prata
0002360020,14,70,Centro-Oeste,CO01,50,M,20294.5,3,0,Platino
0002365723,14,56,Leste,L01,52,U,6000,2,0,Ouro
0002372991,12,49,Centro-Oeste,CO03,,F,14000,3,0,Ouro
0002373998,12,70,Centro-Oeste,CO04,23,M,29374.72,24,1,Platino
0002384248,3,77,Norte,N02,27,F,15053.82,4,0,Ouro
0002387123,6,63,Centro-Oeste,CO02,01,M,18000,13,0,Ouro
0002388995,,54,Leste,L01,03,F,4884.25,8,0,Prata
0002390949,6,68,Leste,L01,03,F,19411.22,5,0,Ouro
0002393670,6,,Norte,N03,32,F,1000,3,0,Prata
0002395363,5,48,Norte,N02,28,,0.009999999999999998,5,0,Bronze
0002397285,5,68,Norte,N01,22,F,1500,9,0,Prata
0002400227,7,49,Centro-Oeste,CO01,51,M,0.009999999999999998,5,0,Bronze
0002405253,7,73,Norte,N01,16,M,2000,4,1,Prata
0002420252,10,59,Leste,L01,18,F,6000,2,1,Ouro
0002423170,11,67,Centro-Oeste,CO02,51,F,6000,2,1,Ouro
0002428547,10,56,Centro-Oeste,CO04,12,F,9000,1,0,Ouro
0002428563,7,56,Centro-Oeste,CO04,19,F,20383.699999999997,3,0,Platino
0002433648,,31,Leste,L01,36,,0.009999999999999998,4,0,Bronze
0002437015,10,,Oeste,O,23,F,0.009999999999999998,9,0,Bronze
0002443090,9,69,Sul,S02,03,F,5000,18,0,Prata
0002444100,8,75,Leste,L01,20,M,8000,2,0,Ouro
0002445271,13,42,Leste,L02,24,M,0.009999999999999998,5,1,Bronze
0002449706,13,42,Centro-Oeste,CO02,42,,0.019999999999999997,8,1,Prata
0002452650,6,50,Centro-Oeste,CO02,52,M,1000,6,0,Prata
0002469219,7,51,Leste,L02,28,M,0.009999999999999998,5,0,Bronze
0002488981,12,25,Norte,N01,01,F,6000,2,1,Ouro
0002502917,10,50,Oeste,O,52,F,3000,8,0,Prata
0002510294,8,36,,,,F,0.009999999999999998,9,0,Bronze
0002513684,9,64,Centro-Oeste,CO01,10,F,300,7,1,Prata
0002565641,7,55,Centro-Oeste,CO04,41,U,3000,8,0,Prata
0002681226,15,61,Leste,L01,14,F,7500,4,0,Ouro
0002744937,11,67,Norte,N02,49,M,9000,2,0,Ouro
0002750171,10,37,Leste,L02,08,M,0.009999999999999998,7,0,Bronze
0002752220,9,55,Sul,S02,28,F,2000,4,0,Prata
0002759365,10,67,Leste,L01,09,F,3000,8,0,Prata
0002760185,8,,Leste,L02,18,,5000,4,0,Prata
0002765551,12,43,Centro-Oeste,CO02,38,F,0.009999999999999998,5,0,Bronze
0002786591,5,45,Leste,L01,44,F,19465.699999999997,3,0,Ouro
0002789434,9,,Leste,L02,24,F,5000,2,0,Prata
0002789647,12,75,Leste,L01,44,F,24106.699999999997,23,1,Platino
0002791471,5,52,Centro-Oeste,CO02,27,M,100,1,0,Prata
0002792567,10,56,Norte,N02,28,U,6000,1,1,Ouro
0002804328,,52,Leste,L01,12,F,7100,14,0,Ouro
0002805332,7,61,Leste,L02,30,F,0.009999999999999998,6,0,Bronze
0002838230,7,49,Norte,N02,51,,0.009999999999999998,5,0,Bronze
0002840502,8,63,Centro-Oeste,CO03,,F,7000,6,0,Ouro
0002844192,7,69,Centro-Oeste,CO02,39,,2000,11,0,Prata
0002850850,,51,Leste,L01,25,F,1500,9,0,Prata
0002859114,4,42,Norte,N01,47,F,0.009999999999999998,5,0,Bronze
0002867451,15,53,Centro-Oeste,CO01,37,F,6000,3,0,Ouro
0002870010,9,,Leste,L02,14,M,18000,8,1,Ouro
0002870738,,65,Leste,L01,04,U,3000,22,0,Prata
0002879999,7,56,Norte,N02,10,F,0.019999999999999997,5,0,Prata
0002882337,2,40,Leste,L02,49,M,0.009999999999999998,5,0,Bronze
0002882965,5,35,Leste,L02,08,F,0.009999999999999998,5,0,Bronze
0002903679,7,53,Leste,L01,03,M,2460.01,8,0,Prata
0002904608,6,35,Leste,L01,53,F,0.009999999999999998,6,0,Bronze
0002912872,3,38,Leste,L01,32,F,5192.69,5,0,Ouro
0002914093,12,64,Centro-Oeste,CO02,33,,3750,10,0,Prata
0002915928,16,28,Centro-Oeste,CO02,52,U,0.009999999999999998,4,1,Bronze
0002920077,8,29,Leste,L01,25,F,1500,4,1,Prata
0002920816,7,71,Leste,L02,06,,1000,4,0,Prata
0002926687,13,43,Norte,N03,41,M,50,11,0,Prata
0002931974,6,70,Leste,L02,44,F,1000,9,1,Prata
0002932385,12,65,Oeste,O,19,F,2215.4,4,1,Prata
0002935112,13,57,Leste,L01,08,F,0.009999999999999998,9,0,Bronze
0002938871,,54,Centro-Oeste,CO02,46,,0.009999999999999998,4,0,Bronze
0002949733,9,67,Leste,L01,27,,1000,9,1,Prata
0002951029,6,73,Centro-Oeste,CO04,,F,600,7,0,Prata
0002956632,3,73,Centro-Oeste,CO02,41,U,6000,2,0,Ouro
0002958864,9,41,Norte,N03,44,F,12000,6,0,Ouro
0002960850,11,64,Norte,N02,02,F,6000,4,0,Ouro
0002963388,7,43,Leste,L02,37,F,0.009999999999999998,5,1,Bronze
0002966697,6,32,Leste,L01,35,F,3050,10,1,Prata
0002972719,2,58,Centro-Oeste,CO02,14,F,6550,12,0,Ouro
0002981033,6,70,Norte,N02,12,F,6000,8,0,Ouro
0002981823,16,60,Leste,L02,28,M,3000,2,0,Prata
0002985322,11,49,Centro-Oeste,CO01,53,M,0.009999999999999998,10,0,Bronze
0002988283,9,72,Leste,L02,,M,0.009999999999999998,,0,Bronze
0002989123,5,62,Sul,S02,32,F,6000,5,0,Ouro
0002991403,6,49,Norte,N02,38,F,1608,10,0,Prata
0002996030,7,59,Centro-Oeste,CO02,52,F,5000,4,0,Prata
0002997789,8,53,Centro-Oeste,CO02,19,M,1000,5,0,Prata
0002997940,9,32,Leste,L02,10,M,0.009999999999999998,5,1,Bronze
0002998564,8,37,Leste,L01,03,F,0.009999999999999998,5,1,Bronze
0003000567,7,60,Centro-Oeste,CO02,12,U,12053.34,3,0,Ouro
0003003442,20,62,Norte,N03,53,F,1600,4,1,Prata
0003010457,6,32,Norte,N03,51,F,0.019999999999999997,5,1,Prata
0003012158,11,79,Centro-Oeste,CO02,04,F,5000,16,0,Prata
0003013030,12,37,Leste,L01,40,F,6000.01,5,1,Ouro
0003022374,8,62,Leste,L01,44,F,13500,5,0,Ouro
0003026248,9,,Leste,L01,22,M,4000,1,0,Prata
0003027457,8,68,Centro-Oeste,CO04,53,F,2200,5,0,Prata
0003028984,9,51,Centro-Oeste,CO02,53,F,6001.74,4,0,Ouro
0003029913,13,39,Sul,S02,47,F,1500,2,1,Prata
0003030695,6,55,Centro-Oeste,CO02,03,F,7000,29,1,Ouro
0003035840,3,57,Leste,L01,27,F,2500,6,0,Prata
0003037894,12,50,Leste,L02,04,F,600,9,1,Prata
0003041514,9,36,Centro-Oeste,CO04,37,M,0.009999999999999998,4,1,Bronze
0003045765,,31,Leste,L02,30,F,0.009999999999999998,5,1,Bronze
0003051145,7,51,Leste,L01,04,M,6000,2,0,Ouro
0003051153,7,67,Leste,L01,13,M,12000,8,0,Ouro
0003053628,13,68,Leste,L01,21,M,20364.36,3,0,Platino
0003054357,12,53,Norte,N01,16,,0.009999999999999998,8,0,Bronze
0003066959,4,76,Leste,L02,24,,2000,12,0,Prata
0003077632,,,Centro-Oeste,CO04,53,F,600,,1,Prata
0003083780,16,47,Leste,L02,34,F,2790,8,1,Prata
0003089746,6,52,Norte,N02,16,,500,11,0,Prata
0003095320,6,44,Centro-Oeste,CO04,05,F,0.009999999999999998,5,0,Bronze
0003104575,9,,Oeste,O,02,M,6000,3,0,Ouro
0003108244,7,29,Leste,L01,52,M,360,8,1,Prata
0003111806,9,55,Centro-Oeste,CO02,37,,20000,4,0,Ouro
0003113930,6,61,Centro-Oeste,CO02,23,M,900,4,0,Prata
0003113957,7,69,Norte,N03,52,F,0.009999999999999998,9,0,Bronze
0003116905,8,70,Leste,L01,01,F,3000.01,15,0,Prata
0003120082,5,43,Norte,N02,51,F,0.009999999999999998,5,1,Bronze
0003124495,6,77,Centro-Oeste,CO02,14,F,6000,3,0,Ouro
0003124762,25,36,Norte,N02,39,F,2000,5,1,Prata
0003125157,8,38,Leste,L01,07,F,12035.57,6,1,Ouro
0003460630,10,66,Leste,L01,08,U,6053.349999999999,7,0,Ouro
0003461939,15,58,Norte,N03,10,M,100,10,0,Prata
0003463133,13,46,Centro-Oeste,CO02,08,,420,10,1,Prata
0003464075,7,46,Norte,N03,22,F,0.009999999999999998,18,0,Bronze
0003464423,11,63,Leste,L01,08,M,4000,1,0,Prata
0003464601,4,75,Norte,N02,13,F,0.009999999999999998,8,0,Bronze
0003464717,7,54,Leste,L02,16,F,0.009999999999999998,7,1,Bronze
0003464849,,64,Sul,S02,17,F,1000,5,0,Prata
0003465373,15,44,Leste,L01,38,F,0.009999999999999998,4,1,Bronze
0003465624,12,65,Norte,N02,24,M,12100,10,0,Ouro
0003466531,,61,Leste,L01,03,M,570,9,0,Prata
0003467155,6,46,Norte,N03,32,F,3000,1,0,Prata
0003467236,8,67,Leste,L01,18,F,6000,7,1,Ouro
0003467600,,36,Centro-Oeste,CO04,19,M,0.009999999999999998,5,1,Bronze
0003467759,7,45,Leste,L02,48,F,6000,9,0,Ouro
0003467856,5,36,Leste,L01,34,M,50.01,8,0,Prata
0003467929,9,27,Leste,L01,04,F,10000,3,0,Ouro
0003468534,11,59,Leste,L01,28,,6000,2,0,Ouro
0003469115,8,46,Centro-Oeste,CO02,44,M,6000,2,0,Ouro
0003469689,7,37,Leste,L01,21,F,0.009999999999999998,10,0,Bronze
0003469778,6,78,Norte,N03,37,F,6000,21,0,Ouro
0003470091,4,79,Leste,L02,23,M,2007.9499999999998,1,0,Prata
0003470806,7,55,Sul,S02,12,F,2000,5,0,Prata
0003470938,6,65,Leste,L01,52,,6000,2,0,Ouro
0003472132,10,55,Sul,S02,17,F,1020,9,0,Prata
0003473589,8,52,Centro-Oeste,CO01,43,F,3000,5,0,Prata
0003473651,7,,Leste,L01,33,,1000,5,0,Prata
0003474275,4,43,Leste,L01,21,,0.009999999999999998,,0,Bronze
0003474887,8,75,Centro-Oeste,CO02,27,F,15000,4,0,Ouro
0003474992,6,44,Leste,L01,10,F,2000,1,1,Prata
0003476448,10,36,Norte,N03,32,F,1100,4,1,Prata
0003476588,6,64,Leste,L01,01,M,3000,14,0,Prata
0003477177,7,47,Norte,N02,47,M,0.009999999999999998,8,0,Bronze
0003477231,3,58,Centro-Oeste,CO02,34,F,19171.949999999997,13,0,Ouro
0003477630,9,48,Centro-Oeste,CO01,38,M,10500,5,0,Ouro
0003477681,6,65,Centro-Oeste,CO02,27,F,3213.27,17,0,Prata
0003478122,8,57,Norte,N02,19,,0.009999999999999998,8,0,Bronze
0003478416,,74,Centro-Oeste,CO04,15,F,3000,3,0,Prata
0003478521,6,44,Leste,L01,25,F,0.009999999999999998,5,0,Bronze
0003478580,5,49,Centro-Oeste,CO04,,F,16000,4,0,Ouro
0003478645,5,44,Centro-Oeste,CO01,37,F,1005,8,1,Prata
0003478866,12,38,Leste,L01,03,F,15500,5,0,Ouro
